Date,oi,oi_chg,VSTD,VOSC,VMACD,VMA,VHF,TRIX,SRMI,SOBV,WR,SI,SAR,ROC,RSI,RC,PVT,PRICEOSC,MTM,MIKE,MACD,MA,slowKD,KDJ,EXPMA,ENV,DPO,DMI_2,DMA,CCI,BIAS,ADTM,end,begin,highest,lowest,closing_price_down,swing,contract_volume,contract_position,one,two,three,all_v,all_p,delta
2009/9/17,80236,374,51.06039286,19.23763414,-94.61359775,62.128,0.249105225,-0.116627717,0.05395495,10800419,6.319702602,7.045579773,72.2968,4.531143053,65.71036296,126.9704024,229416.5413,-2.364278363,1.66,81.05333333,-0.00667563,74.69,69.34000491,75.95314547,74.90951652,78.74437143,-1.125,29.94772218,0.568,112.0591515,3.19383756,0.034736139,72.47,72.31,73.16,71.66,-0.055164805,2.068680182,222720,92318,-0.47,-0.96,-1.46,472064,200712,-0.36
2009/9/18,80059,-177,52.09277096,12.6014307,-89.81186152,49.886,0.249910233,-0.097437447,0.053088042,10795729,11.15241636,-0.419213974,72.472928,4.763215859,62.2277315,125.9725211,229400.5722,-1.915976079,0.92,80.96,0.088786204,75.274,83.84891104,80.02399047,75.09266783,78.64897143,-1.013,28.88719512,0.6402,123.364486,2.490432206,0.143043762,72.04,72.4,72.66,71.27,-0.593348972,1.918035049,155676,74237,-0.45,-1,-1.57,361223,203144,-2.07
2009/9/21,79133,-926,49.61010225,9.057352247,-83.91190451,45.35,0.237948718,-0.089251628,-0.015809218,10789642,60.22304833,-66.14204082,72.64201088,1.688815061,37.81044952,122.6582067,229189.4069,-1.575412354,0.28,77.04,-0.04803186,75.326,83.80545964,62.57551746,74.84148816,78.55508571,-3.2685,29.18752407,0.5088,3.789636504,-1.15604992,-0.012894907,69.71,71.78,72.2,68.96,-3.23431427,4.497501388,128781,51794,-0.22,-0.7,-1.23,526472,201654,1.88
2009/9/22,79822,689,48.64554089,8.426578333,-78.28610452,45.932,0.227376674,-0.079937665,0.005591054,10795788,29.36802974,-2.168888889,72.80433044,4.246461282,52.01693729,125.8502262,229328.2901,-1.211823685,1.92,77.71,-0.022256476,75.41,74.54356329,63.29439259,74.88433614,78.71181429,-1.2825,29.14331465,0.2482,31.40895027,0.752199037,-0.170212766,71.55,69.67,71.85,69.61,2.639506527,3.213312294,28210,19771,-0.21,-0.67,-1.14,339548,222458,-2.66
2009/9/23,79797,-25,29.69131802,8.8600448,-69.25453923,65.29,0.213431463,-0.081065286,-0.030593243,10784964,71.00371747,-22.78579666,76.56,1.137940605,37.97119382,122.4462366,229005.5298,-0.999579965,-1.82,75.14333333,-0.180497911,74.784,55.24931124,47.10697601,74.57597673,78.72998571,-3.308,27.62808349,-0.201,-55.19696357,-2.341630096,-0.248871696,68.97,71.63,71.81,68.04,-3.605870021,5.269042628,301202,299921,-0.54,-1.09,-1.63,511379,206568,-2.44
2009/9/24,80992,1195,37.53564056,9.030311463,-58.81425829,83.598,0.27104785,-0.10177092,-0.04249795,10770912,97.21407625,-81.90449038,76.4738,-6.122722401,26.99731652,113.8609035,228463.7334,-1.157092436,-5.94,71.94,-0.52657883,73.526,41.10771793,32.33329193,73.88274954,78.56568571,-5.9685,25.5887522,-0.8826,-190.6871096,-5.625392835,-0.353854687,65.89,68.33,68.77,65.6,-4.465709729,4.596201247,350606,304629,-0.49,-1.04,-1.6,594294,217306,0.1
2009/9/25,82209,1217,37.28226986,-1.377554351,-52.74914635,95.34,0.280540209,-0.133639354,-0.045355191,10760351,93.42465753,-23.1279062,76.210048,-6.452476573,26.37874697,112.6733312,228435.0964,-1.231269239,-6.48,70.58666667,-0.806880647,72.282,23.72071952,23.74730877,73.26694192,78.40062857,-6.018,25.50805886,-1.3698,-209.2589607,-5.36935473,-0.447107869,66.02,65.92,67.09,65.05,0.197298528,3.096069206,304392,301052,-0.4,-0.88,-1.38,510342,220196,0.69
2009/9/28,83111,902,37.95755292,-5.897480768,-52.16811396,92.324,0.291082803,-0.166695493,-0.055823293,10764930,84.52054795,4.123208556,75.80144512,-6.185155626,32.70826534,110.9660164,228477.6887,-1.381489558,-5.57,71.40666667,-0.965443259,71.696,14.57603742,20.99135653,72.84587393,78.08944286,-5.1155,18.91279728,-1.7762,-140.3957789,-3.985297621,-0.389176742,66.84,66.15,67.54,65.41,1.242047864,3.226295062,222820,303673,-0.33,-0.8,-1.29,342458,220504,-0.4
2009/9/29,82843,-268,37.78600129,-11.94968792,-49.12168557,94.196,0.305188199,-0.198237387,-0.07314827,10757848,85.61643836,4.773211568,75.41735841,-3.730527467,32.29815283,110.1125352,228469.6559,-1.264193952,-3.01,71.46,-1.08505279,70.762,9.485831502,18.78875824,72.47727794,77.76765714,-5.064,16.66666667,-2.3306,-111.978765,-3.796258364,-0.306441902,66.71,67.11,67.33,65.82,-0.194494315,2.259126272,239336,305009,-0.37,-0.82,-1.3,387708,220334,3.9
2009/9/30,83988,1145,40.24616702,-8.420799335,-39.45429369,103.562,0.283196979,-0.209434263,-0.03221582,10773355,38.35616438,65.92707288,75.05631691,0.956284153,58.94038975,112.635269,229229.0476,-0.922244244,-1.22,75.94,-0.891185012,70.966,17.11013891,33.47555949,72.69615826,77.67074286,-1.589,25.395189,-2.7074,-21.5884154,0.834603052,-0.064679772,70.61,66.71,70.72,66.22,5.84619997,6.74561535,376202,303381,-0.33,-0.7,-1.1,593196,221142,0.42
2009/10/9,93358,619,31.11734112,-3.149991489,-23.53064158,93.12636364,0.213509061,-0.101565488,0.064216532,10795029,18.21917808,9.203373838,71.4018,0.896921017,66.12317258,99.13192161,229430.6114,-1.180623174,2.49,80.84666667,-0.092131785,74.002,77.58601984,81.03396514,73.66173723,77.24068571,1.121,22.7165487,-2.1716,120.2198141,3.701155751,0.299531981,71.77,71.42,72.35,70.62,0.111591575,2.413167806,299214,240606,-0.48,-1.07,-1.66,518978,245197,1.03
2009/10/12,93298,-60,29.10189982,1.611086484,-20.52707602,93.22363636,0.227363515,-0.062661744,0.081606049,10805697,6.402048656,24.99667474,71.573728,0.920931456,73.05808799,99.44257195,229620.2773,-0.650887574,6.64,83.63333333,0.157859053,74.696,85.62863676,85.0019278,74.13070073,77.36107143,2.8335,27.79649596,-1.545,169.2613448,4.747382795,0.242833052,73.27,72.24,73.84,72.05,2.090009753,2.494078306,234127,192598,-0.47,-1.01,-1.57,489885,244467,0.98
2009/10/13,92280,-1018,28.34141869,4.484721884,-16.92921611,99.91090909,0.255631734,-0.0156034,0.049028439,10817632,1.889020071,18.96669323,71.91190432,1.767941331,77.23197139,98.67936508,229775.8632,-0.056133033,7.83,85.46666667,0.431693936,75.504,90.89633443,89.18703583,74.68136216,77.72677143,4.175,31.85555953,-0.7982,162.3070569,5.175777946,0.25785124,74.15,73.17,74.55,72.83,1.201037259,2.347481916,331531,165166,-0.56,-1.14,-1.74,671713,242617,0.78
2009/10/14,94929,2649,27.3531694,5.872469458,-13.51061684,104.7863636,0.275549806,0.036848231,0.054719388,10830077,3.640256959,12.45560221,72.38855197,3.022339028,79.82049824,98.72811988,229886.3645,0.630175861,7.87,87.18666667,0.696360082,76.666,94.83011372,91.26395381,75.25346029,78.35747143,5.0775,37.61538462,-0.328,156.5256053,5.17607602,0.449010654,75.18,74.4,75.53,74.4,1.389076197,1.523937964,272599,137590,-0.42,-0.94,-1.5,545380,251314,2.24
2009/10/15,95416,487,31.13115748,7.6216167,-7.768972213,116.33,0.328295042,0.100581538,0.093262324,10846169,2.994011976,43.48634074,73.02369678,9.910155186,86.20369313,100.8241758,230366.6614,1.452185675,10.29,90.62,1.082450537,77.786,95.57542673,92.98183751,76.09754332,79.17972857,7.375,43.96520478,0.3218,170.206444,7.08341162,0.506363636,77.58,75.34,77.97,74.79,3.192338388,4.229848364,337944,123692,-0.5,-1.01,-1.55,692244,254295,0.77
2009/10/16,97358,1942,29.94236998,10.96432645,-6.486954658,126.178,0.375119313,0.17117068,0.103220277,10858118,0.808407437,13.02549938,73.99165316,8.719382322,88.0121831,102.1769048,230504.2954,1.963032146,7.77,93.00666667,1.446795475,79.046,96.2354984,94.98074152,76.95484435,80.02318571,8.2315,44.85001807,1.133,159.9141739,7.394582274,0.523266023,78.53,77.76,78.75,76.82,1.224542408,2.487754576,224247,98012,-0.49,-0.97,-1.51,527557,260072,1.05
2009/10/19,96132,-1226,30.96559026,9.633336471,-9.224895836,119.172,0.392679901,0.244848364,0.107463048,10865283,0.076045627,11.41322866,75.08062172,13.2546652,89.54994589,105.0394502,230580.6215,2.39132305,7.17,94.89333333,1.785164922,80.212,97.27868198,96.62229189,77.81409906,80.93857143,9.053,47.6345251,1.9838,146.4694904,7.545141641,0.515827017,79.61,78.56,79.69,78.05,1.375270597,2.08837387,117217,67269,-0.35,-0.82,-1.35,439713,262582,-0.52
2009/10/20,94901,-1231,27.44096183,6.776434723,-7.428640112,119.25,0.391465677,0.311655934,0.114324061,10853309,4.920514762,3.589885057,76.27572225,16.96874554,81.21547521,103.8388445,230496.4814,2.875080047,5.25,94.52666667,1.983657623,81.062,97.60814767,95.57282645,78.45192998,81.54882857,8.414,40.90728213,2.7522,117.4699159,5.784412847,0.505464481,79.09,79.61,80.05,78.05,-0.653184273,2.512247205,32374,30650,-0.03,-0.59,-1.17,464678,290175,2.68
2009/10/21,95665,764,39.11993456,8.753355346,2.535932209,139.55,0.440563725,0.379872295,0.108236411,10875904,3.756476684,39.5153527,77.41589224,20.57813394,86.98129965,108.4566868,231130.5529,3.543779661,6.55,97.15333333,2.300041847,82.234,97.28175852,95.21426887,79.34547921,82.31732857,10.7625,43.57747516,3.7878,122.238344,7.479059484,0.456059204,81.37,78.69,82,77.64,2.882791756,5.512707043,377786,365217,-0.59,-1.21,-1.69,569877,271509,0.15
2009/10/22,97486,1821,44.76196685,11.63591473,0.779674828,128.652,0.440293938,0.44259261,0.105081928,10886547,4.015544041,11.59609254,78.90071379,19.41018007,86.42765978,107.9882036,231125.5005,4.215159177,5.82,97.88333333,2.518519038,82.93,95.71927952,94.56557483,80.09540549,83.15094286,10.828,45.00190042,4.5712,111.7277925,6.236663128,0.638795987,81.19,81.04,81.5,79.86,-0.221211749,2.015484822,287162,359806,-0.65,-1.29,-1.8,417254,284282,-0.05
2009/10/23,98378,892,40.95642535,15.67258058,0.312981156,128.342,0.455207344,0.493881266,0.084496957,10874753,6.880733945,-8.524984026,80.08857103,18.93541519,79.86963749,107.1072479,231065.2841,4.973454821,3.05,97.55666667,2.62668756,83.354,93.77222043,92.06670506,80.66380464,83.94972857,10.4,46.78178964,5.302,95.99665225,4.464369201,0.643270025,80.5,80.55,80.55,80.5,-0.849858357,0.061583939,278641,366506,-0.69,-1.37,-1.93,405260,284718,-0.97
2009/10/26,96011,-2367,40.49341763,19.99063639,1.832774078,142.336,0.447975078,0.524062171,0.051970233,10860591,19.17443409,-40.00738689,81.03885683,10.92016238,57.65123137,108.0970592,230757.6718,5.363522524,0.3,91.44,2.536316031,83.24,88.43381835,81.209027,80.86475777,84.57815714,8.4705,41.06155547,5.7052,67.83821946,1.475230569,0.544353094,78.68,79.65,81.58,77.97,-2.260869565,4.48447205,338461,354827,-0.69,-1.36,-1.9,494965,277186,0.87
2009/10/27,98337,2326,40.49529954,22.27585735,1.221298172,142.246,0.443553362,0.540746573,0.051306873,10872520,15.01358696,-7.138250429,81.2,9.645747645,62.28590863,109.893617,230855.1761,5.6341678,0.1,88.81,2.490055534,83.376,80.88829809,76.39499043,81.13787196,85.33908571,8.965,42.0694864,6.0494,47.29997653,1.543092944,0.630463003,79.55,78.68,79.89,77.81,1.105744789,2.643619725,348327,360602,-0.6,-1.2,-1.71,497998,284125,-2.01
2009/10/28,97283,-1054,40.4394562,22.40853854,1.853090005,123.734,0.419241983,0.535886571,-0.002972504,10859181,41.23222749,-39.75529412,84.85,4.940685699,43.87975266,104.5047384,230509.7567,5.745692496,-1.46,85.42666667,2.254722603,82.624,65.27275463,53.60793583,81.03973781,85.74491429,6.6745,38.12070283,6.19,10.52951977,-1.46878825,0.687552921,77.46,79.47,79.83,77.06,-2.627278441,3.482086738,349641,353279,-0.6,-1.19,-1.68,492684,283443,1.12
2009/10/29,94930,-2353,39.78250151,20.57070191,0.089358934,123.516,0.424313957,0.527059783,0.012812764,10869715,22.99349241,17.01636616,84.7554,6.459915069,59.02215406,104.6950139,230801.5681,5.764508066,-1.53,86.31333333,2.222541844,82.326,53.06715738,54.13185856,81.29977815,86.30217143,8.785,36.97448796,6.3148,30.35878565,0.74486006,0.691786622,79.87,78.75,80.46,77.03,3.111283243,4.428091918,350315,349049,-0.53,-1.08,-1.56,521350,279913,-2.98
2009/10/30,94324,-606,39.71862984,17.94740305,0.555616824,125.632,0.412862475,0.502102764,-0.029197965,10856863,58.05658057,-17.74002869,84.662692,2.206632653,42.84708374,102.9154893,230397.6614,5.459305927,-4.09,83.79333333,1.964593479,81.594,36.75189799,37.18080188,81.11981228,86.56111429,5.966,30.37011415,6.1154,-24.20948617,-2.592311199,0.713948919,77,79.98,80.21,76.85,-3.593339176,4.206836109,393933,339190,-0.64,-1.27,-1.79,577633,280128,1.11
2009/11/2,95785,1461,34.65797277,14.24835192,0.958461419,123.122,0.421948357,0.474312467,-0.004148365,10869770,45.42897328,-4.057188755,84.47498432,1.089918256,51.91021244,103.7366548,230637.6643,4.995099028,-2.17,82.31,1.85896905,81.524,32.25900663,36.58720126,81.19676424,86.85715714,7.1775,27.36771149,5.9646,-40.77388007,-0.869406799,0.672367237,78.13,77.02,78.66,76.56,1.467532468,2.727272727,357478,351822,-0.69,-1.38,-1.99,512698,290764,1.51
2009/11/3,95939,154,35.02872783,12.22651521,-0.05308155,121.778,0.438949939,0.45184458,-0.013648232,10881027,26.16541353,25.95555556,84.19748526,1.763193339,59.59833445,105.3625761,230843.1646,4.546567665,1.14,84.42333333,1.873890435,81.618,29.35881114,46.12480084,81.4911082,87.21377143,8.2135,27.23242559,5.995,6.177606178,0.793354018,0.660922217,79.6,78.09,79.77,76.55,1.881479585,4.121336234,364735,311166,-0.66,-1.32,-1.94,528926,295258,0.93
2009/11/4,96311,372,16.69440655,14.72443715,2.869989702,126.928,0.414217157,0.435885112,-0.004037046,10896941,19.4,10.9458556,84.2,1.623455294,63.24250747,109.21875,230990.6051,4.050066263,1.24,87.48333333,1.925650603,82.294,42.10412012,57.61653389,81.85863002,87.45151429,8.6415,24.45779112,5.8154,104.6623646,1.589608502,0.720930233,80.4,79.47,81.06,79.12,1.005025126,2.43718593,347588,303921,-0.67,-1.34,-1.96,550072,299062,-0.67
2009/11/5,97277,966,19.169426,12.45757018,-0.309826151,124.056,0.412238806,0.419416424,-0.008592911,10887843,35.6,0.846222222,83.939,1.35431918,56.77773395,108.5456684,230902.7488,3.730759925,2.57,86.57,1.879643321,82.362,55.03096539,59.87768926,82.04499463,87.55751429,7.2625,22.62674379,5.5696,57.79580478,0.496007743,0.718832891,79.62,80.29,80.52,79.34,-0.970149254,1.467661692,242914,324780,-0.66,-1.31,-1.93,371173,302298,-2.37
2009/11/6,94549,-2728,19.36400085,6.406762191,0.734703608,125.404,0.328825021,0.392555317,-0.011833598,10874317,77,-48.41439222,83.69366,-3.868976976,43.22692674,104.7458942,230565.6979,3.091674979,-1.73,83.43,1.657049087,82.536,62.53742018,48.73072004,81.88422623,87.44091429,4.485,18.62900666,5.2172,-58.48855774,-1.685109138,0.706506691,77.43,79.8,80.34,76.71,-2.750565185,4.559155991,370189,311051,-0.66,-1.32,-1.96,551012,300261,0.23
2009/11/9,93905,-644,21.64921761,6.584484634,-2.203795341,117.244,0.343235294,0.368811476,0.003857281,10883144,37.8,4.628041237,83.61,-1.496081691,55.33821102,107.2388831,230779.2895,2.512269986,2.83,85.50333333,1.620121422,82.804,60.44086845,56.31856432,82.04972988,87.51662857,5.7495,17.69722814,5.2042,15.2097429,0.822361758,0.79787725,79.43,79.2,80.19,77.77,2.582978174,3.12540359,293707,291668,-0.64,-1.29,-1.93,459121,296595,-0.19
2009/11/10,94818,913,21.66355475,6.255004962,-2.141208531,118.25,0.340431739,0.344844514,0.023887474,10871384,47.6,8.893160813,83.79,-1.575366989,52.00967552,110.4016064,230709.8295,1.949755988,0.85,85.26333333,1.533638249,82.676,54.6587484,57.6223379,82.11438682,87.3811,4.6875,11.98597386,5.0318,11.23986095,0.361025475,0.839371454,79.05,79.24,80.51,77.89,-0.478408662,3.298501826,336867,258226,-0.59,-1.22,-1.84,528160,300622,0.4
2009/11/11,96325,1507,21.41249075,2.408939005,-2.840763496,108.004,0.345164153,0.322983355,0.002050663,10882175,39,3.979130435,83.5806,1.134561425,54.8683389,113.4839151,230766.094,1.610536251,-0.21,85.81666667,1.482705413,82.48,58.03678161,61.78653944,82.23525039,87.28115714,4.508,11.95928753,5.0748,43.47641759,0.789252389,0.836734694,79.28,78.88,80.1,78.57,0.290955092,1.935483871,262211,244084,-0.64,-1.31,-1.97,414022,305241,-2.31
2009/11/12,98072,1747,37.9351476,5.13295782,5.485462824,133.558,0.326799216,0.293801719,0.010374213,10860300,77.6,-39.3856,83.383764,-2.020813166,41.54069944,111.467511,230256.8208,1.05125759,-2.91,83.29,1.271943727,82.06,57.34355045,49.77340177,82.04059648,87.06764286,2.248,10.56338028,4.7322,-60.12384624,-1.390383015,0.829787234,76.94,79.25,79.69,76.52,-2.951564077,3.998486377,364049,227690,-0.71,-1.45,-2.19,633831,309432,-0.43
2009/11/13,101597,3525,38.00156424,0.929490141,4.206859937,130.852,0.324798219,0.258099648,-0.015927469,10872473,86.60714286,-27.93727382,83.21193816,-0.223602484,37.82728137,111.1849391,230159.1,0.790500255,-2.75,81.3,1.040470113,81.924,51.90955118,37.64655356,81.77588933,86.94271429,1.167,10.23270641,4.5896,-134.608828,-2.164115474,0.791605661,76.35,76.78,77.67,75.57,-0.766831297,2.729399532,287185,211021,-0.68,-1.4,-2.13,493769,314374,2.32
2009/11/16,101937,340,38.2642706,0.161406035,2.526964685,135.964,0.244897959,0.230694148,-0.004812899,10883856,33.25892857,42.83305737,83.16,-0.024175027,55.41340552,114.7793505,230497.8123,0.444606858,1.71,84.68666667,1.037914204,81.874,41.24754835,47.34472619,81.91959867,86.94801429,3.211,14.97391838,4.4856,17.07056851,0.749132103,0.797342193,78.9,76.58,79.43,76.35,3.339882122,4.0340537,312526,188471,-0.63,-1.32,-2.03,529576,316510,0.21
2009/11/17,103933,1996,39.13112118,-1.613641141,-0.086365951,132.03,0.254145226,0.210498843,-0.010491178,10893649,26.78571429,9.085152225,79.72,3.58167977,57.17711692,111.2004287,230532.1488,0.439967518,0.04,86.01333333,1.047217532,81.98,41.7621767,58.42637765,82.08581426,87.1373,3.082,16.62964138,4.3074,67.37400531,0.808696268,0.788927336,79.14,78.93,79.73,78.14,0.30418251,2.015209125,258775,162516,-0.58,-1.3,-2.02,467466,321118,0.2
2009/11/18,105027,1094,37.31175908,-2.432023462,-0.744828803,133.514,0.214427719,0.197235858,0.004672897,10905182,16.51785714,9.885861665,79.796,2.254349424,60.17567666,111.7269076,230596.0666,0.356930537,0.99,87.07333333,1.079267517,82.092,55.52391474,67.54419061,82.29722745,87.19257143,3.07,17.39712278,4.0902,97.62119843,1.17896651,0.776556777,79.58,79.38,80.33,78.67,0.55597675,2.097548648,232348,96277,-0.52,-1.24,-1.99,504339,325585,-2.17
2009/11/19,104693,-334,35.81959844,-1.700521238,-0.705791678,114.2,0.183268047,0.179842308,0.007231278,10892964,58.25892857,-34.17142857,79.96736,-1.828901456,44.85408654,108.5262038,230322.3108,0.054715452,-1.31,84.37333333,0.942904771,82.216,67.01039812,59.32609649,82.18842322,87.30311429,0.6355,17.76563034,3.814,-24.8835662,-0.935922212,0.767555797,77.46,79.63,79.87,77.06,-2.663985926,3.531037949,113782,70506,-0.59,-1.38,-2.17,516313,328135,-0.87
2009/11/20,104725,32,36.06731768,-3.770196331,-2.099072657,110.7,0.166524581,0.158404066,-0.021938284,10882541,68.30357143,-28.13032457,80.1318656,-3.266571292,41.78206069,110.8772889,230264.824,-0.241869962,0.17,82.38,0.789425072,82.38,67.06761178,50.40700011,82.02712734,87.26677143,-0.211,18.22004205,3.6688,-117.169707,-1.208413235,0.688356164,76.72,77.59,77.99,76.2,-0.955331784,2.310870127,27525,33683,-0.97,-1.89,-2.39,256492,332419,-0.24
2009/11/23,104444,-281,34.63400006,-0.924909227,-0.1976367,116.224,0.119054483,0.136187282,-0.013823208,10868396,64.0625,-6.369144635,80.28979098,-2.094618996,43.73454267,111.1065574,230297.9463,-0.403204053,1.01,84.16666667,0.675337843,82.104,53.6536954,45.91353524,81.91987698,87.132,-0.3025,20.48364154,3.3432,-32.3028528,-0.801951517,0.762004175,77.56,77.8,79.92,77.15,1.094890511,3.610531804,257192,327198,-0.9,-1.77,-2.51,366715,339731,-1.43
2009/11/24,106610,2166,51.20345354,1.059073268,9.687962831,145.972,0.123652695,0.109727233,-0.031604343,10843729,87.1559633,-28.9773607,83.51,-0.888888889,35.77741825,107.4698795,229979.4864,-0.370637266,-2.43,81.41333333,0.49449642,81.56,39.55147808,34.89036906,81.66758822,86.85942857,-1.665,16.40953717,3.0126,-135.2746667,-2.010924293,0.642941874,76.02,77.45,77.8,75.6,-1.985559567,2.836513667,522682,338312,-1.21,-2.16,-2.94,668397,458473,2.13
2009/11/25,120271,13661,54.43854766,5.655915009,14.42616232,164.978,0.137443288,0.104394228,0.0505394,10864765,1.243339254,71.19630823,79.87,2.796528447,68.51317487,112.1957637,231289.6508,-0.289832447,2.28,89.36,0.746036656,81.924,38.13911929,56.17913295,82.22334388,87.02675714,3.097,26.03622966,3.0652,188.1952327,3.846973464,0.679957469,77.96,75.83,78.09,75.5,2.551960011,3.406998158,223823,348313,-0.86,-2.27,-3.07,384276,467323,-1.24
2009/11/27,123191,2920,55.0724405,8.862232553,7.746447814,170.1575,0.136207353,0.106347766,0.044605686,10856550,22.73534636,6.367305035,79.9796,1.411338963,59.67923422,110.0969094,231173.0918,-0.118379164,2.48,86.96,0.838086281,82.42,46.56775397,63.00020056,82.50744482,87.2592,1.662,25.17814727,3.221,79.32900433,2.207588268,0.801537722,76.05,77.29,77.94,72.39,-2.449974346,7.119035403,199430,344495,-1.23,-2.45,-3.33,313973,470098,1.23
2009/11/30,124840,1649,54.46754174,3.748958755,7.801412829,172.1825,0.138011393,0.118386426,0.032178797,10871505,10.3125,5.607598372,80.087008,5.545263678,65.76435942,112.2996058,231420.3554,0.082783194,4.32,90.21333333,1.011537284,83.284,66.84548141,71.81346704,82.96168408,87.44848571,3.0405,28.04842043,3.5478,160.3620047,3.628702216,0.797693417,77.28,76.05,78,75.13,1.617357002,3.773833005,246279,354436,-1.37,-2.56,-3.46,379887,488359,1.02
2009/12/1,123804,-1036,53.91228341,6.543886978,10.91135507,157.7925,0.166263115,0.139079145,0.038350133,10890416,7.183098592,13.91377719,80.32832768,7.457669323,69.17778164,117.4925129,231608.4475,0.502151248,4.98,92.49,1.203710721,84.28,79.091804,78.76293486,83.4768096,87.73922857,3.958,30.45592705,3.6508,177.3552712,4.097693351,0.805272895,78.37,77.35,79.04,77.01,1.410455487,2.626811594,207743,348022,-1.15,-2.57,-3.47,359805,473514,-1.3
2009/12/2,126900,3096,52.24907992,7.782815784,10.0446562,142.5175,0.161105318,0.157637852,0.019040903,10875490,24.50704225,-12.84042908,80.71782802,2.865433442,58.96842225,113.2587859,231395.7377,0.832318295,4.8,90.61,1.242436796,85.24,86.73878912,77.49663283,83.72345428,87.90428571,2.7195,30.00898473,3.6596,106.184665,2.125616429,0.810531053,76.6,77.9,78.59,76.22,-2.25851729,3.024116371,230925,336298,-1.81,-2.85,-3.84,374999,487825,-0.05
2009/12/3,128342,1442,50.78748389,10.55879627,10.25468238,146.382,0.1608956,0.1752404,0.046400187,10875490,18.1294964,-4.987139241,81.08395834,3.084337349,61.62085584,117.3984632,231487.0438,0.979799406,0.28,91.11666667,1.296909513,85.296,85.03405649,78.95458975,84.00599978,88.25181429,3.1475,31.35672152,3.616,98.81151065,2.409830833,0.73973306,76.46,76.51,77.5,75.54,-0.182767624,2.558746736,226795,320710,-1.04,-3.19,-4.3,392042,489489,-0.36
2009/12/4,129672,1330,46.39606718,11.73520996,10.92937887,163.892,0.165108202,0.186722835,0.042256846,10858520,30.71428571,-11.12,81.42812084,1.509705248,54.2555652,120.9076638,231320.4379,0.955449139,-0.56,90.63666667,1.257799424,85.426,81.40917209,75.73163126,84.11584596,88.58495714,2.3475,32.43814122,3.636,76.65651862,1.230732465,0.686344969,75.47,75.83,77.9,74.85,-1.294794664,3.989013863,393916,318192,-2.05,-3.25,-4.37,169173,506568,-1.87
2009/12/7,128703,-969,47.86768041,11.95622473,7.728535615,158.884,0.164099841,0.189076982,0.029706514,10846069,43.57142857,-24.72152513,81.86347117,2.733178086,47.02841653,119.9484831,231188.1681,0.940865155,-0.25,88.49,1.141028849,85.098,75.91127098,69.29727799,84.0703312,88.669,1.579,28.53551226,3.6252,24.08095161,0.119445772,0.575296108,73.93,75.8,76.1,73.7,-2.040545912,3.180071552,212920,320427,-2.32,-3.62,-4.82,402118,507867,-1.38
2009/12/8,131000,2297,36.88713936,14.06185844,8.360256309,154.056,0.166487069,0.177997203,0.023595232,10829572,66.42857143,-46.16286316,86.87,1.331032783,36.62158446,116.5745073,230873.2647,0.906989397,-3.24,85.83,0.908903425,84.28,64.68631075,53.78401035,83.78566486,88.60994286,0.1115,26.65851422,3.4804,-35.96859202,-1.85323346,0.410115783,72.62,74,74.39,72.51,-1.771946436,2.54294603,384831,307952,-2.29,-3.52,-4.62,239576,538642,-2.45
2009/12/9,130452,-548,36.74334225,14.91588523,12.31855308,166.12,0.176250334,0.147854197,-0.065196998,10808614,94.57671958,-72.60954453,86.7726,-1.979589327,25.88252749,113.1582683,230236.011,0.854172973,-6.59,81.90333333,0.517250704,83.208,48.96287523,37.66376704,83.16017796,88.32677143,-2.3565,23.47525892,3.239,-113.0443023,-4.702893859,0.203262233,70.67,73.12,73.87,70.13,-2.685210686,5.150096392,486433,264311,-1.85,-3.25,-4.23,264854,526507,-0.26
2009/12/10,130435,-17,34.7839842,10.87237911,11.76783342,166.864,0.200226886,0.105572589,-0.057333175,10792058,91.03942652,-32.69895758,86.474096,-1.283009467,24.2764958,107.2395129,230138.4029,0.826153094,-5.83,80.06666667,0.167012809,81.946,30.02471297,28.09603585,82.55861212,88.1496,-2.7085,23.95772167,2.529,-140.2492122,-5.068029588,0.08974359,70.54,70.8,71.39,69.81,-0.183953587,2.235743597,204149,235576,-2.23,-3.14,-4.1,409493,532079,-0.7
2009/12/11,130829,394,28.77710517,5.03256985,6.758946691,154.896,0.209529447,0.058215669,-0.072899602,10781072,90.09433962,-7.11960199,85.99565024,-7.094277674,24.19981743,106.9086493,230135.6304,0.936556449,-6.33,79.90333333,-0.110888822,80.848,16.22668558,22.03257736,82.04651795,88.00498571,-2.9675,23.79008746,1.9426,-129.5941952,-4.992405468,0.034615385,69.87,70.57,71.2,69.46,-0.949815707,2.466685568,296281,188681,-1.8,-3.67,-4.76,173832,534763,-0.12
2009/12/14,149509,18680,154.4768337,14.57547752,45.09262294,258.106,0.337536118,-0.014809961,-0.148881937,10845128,92.99583911,-66.00358974,85.38719822,-13.86022514,11.55956905,100.3414834,225470.6913,0.201000334,-11.26,74.21,-0.78763923,78.776,9.700137556,17.0231052,80.72551519,87.40911429,-8.8045,16.20850622,0.7376,-218.758699,-10.85852968,-0.095717884,69.51,69.63,70.22,68.59,-0.515242593,2.332903965,136698,172256,-2.77,-3.95,-5.05,295846,559997,1.12
